id,date,source,brand,product,text,label,clean_text
70,2025-11-28,Comment,Summit,order flow,The latest update from Summit feels smooth. The checkout part is smooth. It saved me a lot of time. #worthit,Positive,latest update summit feels smooth checkout smooth saved lot time worthit
804,2026-02-26,Review,Zenith,mobile app,Zenith's mobile app keeps causing problems. The checkout is confusing. It honestly felt like a waste of time. The whole thing felt more stressful than it should have been.,Negative,zenith mobile app keeps causing problems checkout confusing honestly felt like waste time thing felt stressful
132,2025-12-07,Comment,Nimbus,mobile app,"Nimbus's mobile app keeps getting better. The dashboard is clean. I would use it again. Small issues, but nothing that ruined it. fix this",Positive,nimbus mobile app keeps getting better dashboard clean use small issues ruined fix
301,2025-12-30,Comment,Nova,service,Nova's service keeps getting better. The delivery is reliable. The experience felt worth it.,Positive,nova service keeps getting better delivery reliable experience felt worth
1430,2026-05-11,Review,Zenith,product quality,I used the product quality from Zenith for a bit and it felt simple. I did not notice anything major.,Neutral,used product quality zenith bit felt simple did not notice major
327,2025-12-29,Twitter,Atlas,app,"Honestly, the design on Atlas is solid. The overall flow feels smooth. ngl",Positive,honestly design atlas solid overall flow feels smooth ngl
1465,2026-05-15,Comment,Summit,website,I used the website from Summit for a bit and it felt middle of the road! That is about it! Nothing major to flag! #update,Neutral,used website summit bit felt middle road major flag update
1114,2026-04-05,Review,Orbit,dashboard,I checked Orbit's dashboard today; the setup looks average. That is about it.,Neutral,checked orbit dashboard today setup looks average
500,2026-01-18,Review,Atlas,service,Atlas's service keeps getting better! The app is simple! The overall flow feels smooth! for real tbh,Negative,atlas service keeps getting better app simple overall flow feels smooth real tbh
1378,2026-05-04,Twitter,Summit,customer care,I used the customer care from Summit for a bit and it felt basic. It seems acceptable for now. #test,Neutral,used customer care summit bit felt basic acceptable test
833,2026-03-01,Review,Nimbus,mobile app,I feel stuck with Nimbus's mobile app; the delivery feels messy. It slowed everything down. This needs a proper fix before launch. :),Negative,feel stuck nimbus mobile app delivery feels messy slowed needs proper fix launch
365,2026-01-05,Comment,Pulse,support team,Pulse's support team is solid when it comes to dashboard. I had no real complaints. great job,Positive,pulse support team solid comes dashboard no real complaints great job
496,2026-01-18,Review,Orbit,dashboard,"The latest update from Orbit feels helpful. The checkout part is helpful. I had no real complaints. A couple of rough edges, still positive overall.",Positive,latest update orbit feels helpful checkout helpful no real complaints couple rough edges positive overall
1395,2026-05-07,Review,Spark,product quality,The site layout on Spark seems acceptable. I did not notice anything major. ngl,Neutral,site layout spark acceptable did not notice major ngl
339,2026-01-02,Twitter,Orbit,service,"Orbit's service is clean when it comes to delivery. The overall flow feels smooth. Not perfect, but definitely better than expected. (tweet)",Positive,orbit service clean comes delivery overall flow feels smooth not perfect definitely better expected tweet
422,2026-01-09,Review,Spark,order flow,Spark's order flow keeps getting better. The support is reliable. I had no real complaints. someone help,Positive,spark order flow keeps getting better support reliable no real complaints help
165,2025-12-11,Twitter,Acme,website,"Website from Acme was nice, especially the delivery. I had no real complaints.",Positive,website acme nice especially delivery no real complaints
29,2025-11-23,Twitter,Vertex,dashboard,The latest update from Vertex feels simple. The response time part is simple. I had no real complaints.,Positive,latest update vertex feels simple response time simple no real complaints
517,2026-01-20,Review,Nova,customer care,Nova's customer care keeps causing problems! The login is messy! It honestly felt like a waste of time!,Negative,nova customer care keeps causing problems login messy honestly felt like waste time
194,2025-12-13,Comment,Zenith,mobile app,"I had a great experience with Zenith's mobile app; the pricing feels helpful. The experience felt worth it. Small issues, but nothing that ruined it.",Positive,great experience zenith mobile app pricing feels helpful experience felt worth small issues ruined
1328,2026-05-02,Review,Zenith,mobile app,The feature list on Zenith seems average. I did not notice anything major.,Neutral,feature list zenith average did not notice major
1362,2026-05-04,Review,Vertex,website,The pricing on Vertex seems basic. That is about it. There are a few positives and a few limits.,Neutral,pricing vertex basic positives limits
946,2026-03-15,Comment,Nimbus,delivery,I really disappointed with Nimbus's delivery; the notifications feels slow. I still had to repeat myself twice.,Negative,really disappointed nimbus delivery notifications feels slow repeat twice
1361,2026-05-05,Twitter,Nova,service,I used the service from Nova for a bit and it felt middle of the road. It felt pretty average overall. Nothing major to flag.,Positive,used service nova bit felt middle road felt pretty average overall major flag
170,2025-12-11,Comment,Spark,customer care,I really like Spark's customer care; the app feels solid. I had no real complaints. someone help,Positive,really like spark customer care app feels solid no real complaints help
168,2025-12-10,Comment,Nimbus,pricing,I really like Nimbus's pricing; the checkout feels smooth. I would use it again. #goodvibes,Positive,really like nimbus pricing checkout feels smooth use goodvibes
653,2026-02-06,Review,Acme,pricing,"Pricing from Acme was buggy, especially the support. I would not recommend it yet. I had to refresh the page a few times. fix this",Negative,pricing acme buggy especially support not recommend refresh page times fix
174,2025-12-12,Comment,Zenith,mobile app,The latest update from Zenith feels easy. The delivery part is easy. It saved me a lot of time. honestly!!,Positive,latest update zenith feels easy delivery easy saved lot time honestly
519,2026-01-24,Review,Pulse,delivery,The pricing on Pulse is slow. The whole process felt annoying.,Negative,pricing pulse slow process felt annoying
1214,2026-04-16,Twitter,Vertex,order flow,Order flow from Vertex is acceptable overall. It seems acceptable for now.,Neutral,order flow vertex acceptable overall acceptable
1401,2026-05-11,Comment,Pulse,customer care,Customer care from Pulse is decent overall! It felt pretty average overall! It looks fine for everyday use! just saying,Neutral,customer care pulse decent overall felt pretty average overall looks fine everyday use just saying
913,2026-03-13,Twitter,Orbit,delivery,Orbit's delivery feels frustrating around pricing. I still had to repeat myself twice.,Neutral,orbit delivery feels frustrating pricing repeat twice
492,2026-01-21,Twitter,Atlas,customer care,Atlas's customer care keeps getting better. The dashboard is easy. The experience felt worth it.,Positive,atlas customer care keeps getting better dashboard easy experience felt worth
954,2026-03-14,Comment,Nova,product quality,Nova's product quality feels confusing around payment. It slowed everything down.,Negative,nova product quality feels confusing payment slowed
74,2025-12-01,Review,Vertex,product quality,Vertex's product quality is useful when it comes to support! I had no real complaints! 🙃,Positive,vertex product quality useful comes support no real complaints
1253,2026-04-20,Twitter,Summit,delivery,The product page on Summit seems ordinary! That is about it! I might need more time before judging it properly! great job,Neutral,product page summit ordinary need time judging properly great job
588,2026-02-02,Review,Pulse,delivery,Pulse's delivery feels buggy around pricing. I would not recommend it yet.!,Negative,pulse delivery feels buggy pricing not recommend
751,2026-02-20,Comment,Atlas,dashboard,"Dashboard from Atlas was glitchy, especially the payment. It slowed everything down.",Negative,dashboard atlas glitchy especially payment slowed
